n;d;t;c
1000;4.318784986589996e-05;996558;12963
1000;0.00011890541998416104;986951;12863
1000;3.991081866239199e-05;991729;13055
1000;2.463606947689101e-05;979777;12951
1000;7.390493500902817e-05;998161;13270
1000;0.00010033945516296772;1466745;13344
1000;0.0006647129651288219;1011838;13116
1000;9.939162533634249e-05;1003511;13178
1000;9.35693053361053e-05;1049618;13181
1000;0.0003628277184406503;976991;13086
1000;2.9600070990731808e-05;1004794;12683
1000;9.577180123154783e-05;973325;13103
1000;5.955487388142888e-05;1027126;13042
1000;2.9275187151012183e-05;1037836;12911
1000;8.643167736877011e-05;1523581;13162
1000;9.928553809879226e-05;1120600;13016
1000;4.9130439414013516e-05;1017117;13135
1000;3.59122699943315e-05;993051;12956
1000;0.00012152974720092136;1267547;13229
1000;3.973157842618313e-06;1398913;13405
1000;5.137041239877682e-05;1024630;13029
1000;8.823262843593582e-05;1055815;13080
1000;0.00036526467349740077;1029299;13012
1000;1.408769787880626e-05;1356802;13177
1000;6.755737776076298e-05;1022777;13216
1000;6.254668057870116e-05;997450;12944
1000;1.2562822057859968e-05;1078918;13123
1000;0.00039498022302464353;992691;13049
1000;1.9846769102604966e-06;996097;13011
1000;7.233888640245656e-05;1033608;13326
1000;3.3519565036055354e-05;980188;12922
1000;4.0693183121276455e-05;1588893;13162
1000;0.0002104456565216184;1034426;12850
1000;6.787359273774385e-05;1022526;13104
1000;2.4116112762317954e-07;1039559;13672
1000;0.00011256051449792803;1011476;12986
1000;0.00017203537431509375;1176696;13129
1000;3.5345312120349526e-05;1041482;12960
1000;6.714902119020483e-05;1019231;13103
1000;0.0003314546659115569;1026314;13242
1000;0.0001134898763797132;1402324;12965
1000;6.269017430671209e-05;1080359;13367
1000;2.884530568958432e-06;1121392;13013
1000;4.2320988381416846e-05;1019170;13330
1000;4.6657139407546566e-05;1016777;13303
1000;7.103831188359777e-05;992731;13097
1000;0.0002703218492259296;1002008;12980
1000;6.251094590192796e-05;1000526;12899
1000;0.00017090904992622669;1006447;13074
1000;0.00015561211450321188;1484398;12970
1000;6.724666499791088e-05;1083131;13223
1000;7.956485481952491e-05;1006357;13063
1000;5.013801799824691e-05;1080957;13202
1000;0.0001700170302291193;1028989;13294
1000;0.0003379716764365659;1012027;13198
1000;0.00020380933461106032;995035;13034
1000;0.00011257839882172771;999594;12822
1000;1.5325049512959765e-05;1003330;13051
1000;5.329080799421071e-06;1480545;13039
1000;0.0002012541723126482;1001086;12951
1000;5.319471952835997e-05;1011807;13073
1000;0.0002064868603610659;1009773;13038
1000;6.689332070908272e-05;1012459;13306
1000;7.199268398094816e-07;999053;13273
1000;0.0001650555095672468;1208120;12882
1000;8.310879268380589e-05;1132583;13194
1000;3.095334017433338e-05;1035703;13066
1000;1.1088456480567999e-05;1601522;12883
1000;5.600321633558725e-05;1061621;13279
1000;3.7130068515356385e-05;1010665;13382
1000;2.1747277945127763e-07;1021184;13187
1000;0.00011161156806760442;1216741;13095
1000;7.027455121499937e-05;1227882;13086
1000;6.4022784333706e-05;992120;12825
1000;3.478908007337189e-05;1072861;13192
1000;0.00016787197715295576;1317070;13013
1000;0.0002877566835272072;1629946;13109
1000;2.2539603826920995e-05;1443952;13225
1000;1.258059660569355e-05;1493670;13260
1000;0.0001743737669817058;1003251;13262
1000;0.00013862295269806424;1022247;13193
1000;0.00026503597199789564;987661;12916
1000;6.407760697424436e-05;1014141;13131
1000;5.9774905401543954e-05;1022346;13225
1000;2.974167354286017e-06;1024721;13249
1000;0.0001687459186286988;1256886;13128
1000;0.00011482336287949035;1331726;13036
1000;2.9272381644074308e-05;1454306;13007
1000;0.00010568442658520638;1475916;13149
1000;0.0001312560357650261;1465768;13136
1000;6.070518910439304e-06;1530550;13400
1000;5.938804361504957e-06;1524699;13130
1000;0.00011396965723131647;1459786;13035
1500;8.005469683391997e-05;2174191;19251
1500;3.1455555148496295e-05;1463174;19201
1500;1.1462373634030243e-05;1441382;19099
1500;4.639623075375354e-05;1437535;19166
1500;6.105163420322413e-05;1567328;19100
1500;5.884545529932783e-05;1468834;19017
1500;3.524578617764007e-05;1904771;19249
1500;2.023226699698899e-05;2111699;19426
1500;5.288005387404926e-05;2044473;19230
1500;1.2523192667424077e-05;1496445;18980
1500;5.170297785195288e-05;1520430;19169
1500;2.4464439378091285e-05;1476017;19273
1500;0.00011187996562189717;1867761;19617
1500;6.32097327568637e-05;1622271;19448
1500;6.473680398644266e-05;1704737;19299
1500;4.1015703044489094e-05;1823939;19473
1500;0.00014127176967249078;1460899;19245
1500;7.311340226501262e-05;1461790;19039
1500;9.198229440199324e-05;1731005;19452
1500;1.6089692475129702e-05;1501444;18989
1500;3.4212013126033725e-05;1466369;19002
1500;0.0002397495329586885;1475486;19148
1500;2.2444001476107367e-05;1687945;19464
1500;1.79571546425894e-05;1706631;19495
1500;3.7737888270994446e-06;1680460;19141
1500;1.559018998298356e-05;2169822;19729
1500;8.515693504851374e-05;1516272;19221
1500;5.088340200398722e-05;1515201;18952
1500;7.666623441227038e-05;1483841;19300
1500;0.00026679744006308237;1481577;19326
1500;2.9536732719104286e-05;1603055;19246
1500;7.220280191999606e-05;2072987;19050
1500;7.155652249379862e-05;2184224;19020
1500;8.343588918258149e-05;1531872;19568
1500;5.0891905849614893e-05;1452383;18854
1500;4.36263048638752e-05;1465488;19385
1500;4.149608154990769e-05;1497437;19189
1500;7.317960298824921e-05;1862497;19234
1500;6.1334856521488845e-06;1477269;19425
1500;3.624085272413424e-05;1515120;19304
1500;1.4047406695416598e-05;1493370;19680
1500;2.9075621884921965e-05;1520085;19311
1500;8.081941174675755e-05;1480796;19358
1500;7.917350992880934e-05;1786515;18841
1500;4.0986350764327106e-05;1495569;19111
1500;6.019056734507533e-05;1613174;19525
1500;2.772673163031758e-05;1479664;18863
1500;0.00011044763261414126;1502436;19286
1500;1.9530365416686735e-05;1529517;19438
1500;1.6405355956927714e-05;2021209;19566
1500;8.515847262580145e-06;1925079;19136
1500;2.255813132090445e-05;1951258;18987
1500;6.127245137210746e-05;1960015;19610
1500;4.6099322208781324e-05;1964753;19397
1500;8.761118784272881e-05;1936540;19498
1500;0.00014566935082338528;2131191;19316
1500;2.966463544196163e-05;1520600;19299
1500;0.00011617453676515677;1444709;19212
1500;6.731789193814564e-05;1457362;19300
1500;2.607030966306212e-05;1553443;19576
1500;0.000133027426909349;1479594;19502
1500;3.287749550362484e-05;1813089;19391
1500;8.40341971971581e-05;1496035;19151
1500;6.444009062789302e-05;1557009;19480
1500;5.2579650980710824e-05;1483461;19498
1500;7.277435754615702e-05;1499040;19337
1500;3.999014336564244e-06;1479173;19319
1500;1.6965046012451523e-06;1836062;18901
1500;7.631849014799741e-05;1720325;19417
1500;1.7520382559976788e-05;1482229;19459
1500;0.00020367289816380918;1431153;18998
1500;4.638300912807036e-05;1487178;19395
1500;8.6655675505809e-05;1502717;19732
1500;4.5240155589931774e-05;2043125;19137
1500;1.7956089814696874e-05;1564895;19550
1500;8.219200670944726e-05;1490233;19230
1500;1.4660707449043464e-05;1489181;19473
1500;1.3807486218819776e-06;1551208;19891
1500;2.373202784589079e-05;1496124;19182
1500;2.2206271476421513e-05;1784981;19464
1500;0.00010091503158382586;1442059;18934
1500;6.972487822809459e-05;1555907;19631
1500;1.9224982181764716e-06;1482749;19200
1500;4.6027877188326016e-05;1475106;19084
1500;4.8435344846220474e-05;1520961;19473
1500;4.714445451003968e-05;1628552;19000
1500;6.990586311528268e-05;1745799;19271
1500;9.585578049864374e-06;1524658;19474
1500;1.3480772670493302e-05;1456380;19212
1500;5.185181683886597e-05;1494181;19319
1500;4.07797410771904e-05;1464145;19455
1500;0.000169584226105024;1469685;19064
1500;6.598623745301957e-06;1786484;19125
1500;0.0001501568140357401;1487344;19122
1500;6.615655431985168e-05;1486747;19291
1500;0.00015934082525337345;1771772;19051
1500;7.129298658681282e-05;1925019;19459
1500;7.49906525409072e-05;2075140;19403
1500;2.6974502630117136e-05;2208108;19500
1500;6.690126008734865e-07;1533570;19374
1500;3.295144014536788e-05;1528380;19237
1500;5.969720942911039e-06;1447423;19000
1500;1.44564156493443e-05;1519639;19432
