n;d;t;c
1000;5.181664246711737e-05;1352205;14653
1000;3.91027235208119e-05;1205429;14654
1000;1.0331790886497494e-05;1335634;14671
1000;3.372339257579071e-05;1218334;14625
1000;5.379978514075123e-05;1624741;14644
1000;2.3092105364885818e-05;1271544;14608
1000;6.860648459683372e-05;1136681;14639
1000;1.2427145008930829e-05;1081758;14671
1000;1.0452828158591387e-06;1055269;14671
1000;0.000160401189567283;1069745;14633
1000;0.0001389808119506286;1050500;14671
1000;7.1276052716617855e-06;1071559;14616
1000;5.402896952588776e-05;1605956;14671
1000;5.837155483856549e-06;1058825;14654
1000;7.568265221857828e-05;1098820;14639
1000;0.00012054384173632027;1047434;14644
1000;2.132722000336429e-05;1046081;14671
1000;1.0383543697978226e-05;1058063;14630
1000;0.00010831705308678163;1048034;14653
1000;3.267802694317812e-05;1060017;14671
1000;1.2803388744986322e-05;1476699;14671
1000;0.00013949991307626863;1107346;14630
1000;0.00021753228006127223;1199869;14671
1000;7.989843895950255e-05;1065687;14637
1000;6.335360235665277e-05;1047694;14637
1000;5.148619795392051e-06;1049487;14621
1000;2.190546998381837e-05;1052262;14671
1000;4.542119925055044e-05;1054477;14671
1000;0.0001665037782893064;1347366;14655
1000;1.9232957642278947e-05;1090344;14655
1000;1.974185981468146e-06;1041612;14616
1000;0.00023307164193431262;1050379;14637
1000;0.00011351005634685496;1055018;14629
1000;0.00018776762399586033;1138344;14625
1000;4.844699498463001e-06;1085404;14625
1000;0.00031399302094392567;1048626;14655
1000;4.0758997280399e-05;1407798;14637
1000;0.00014395269017497547;1046873;14637
1000;0.00036352541756334844;1072932;14655
1000;0.00010625514824569304;1072831;14671
1000;0.00026117270343695154;1042234;14630
1000;0.0002175676391740211;1054247;14671
1000;3.6984588717814404e-05;1039057;14633
1000;3.967325185039172e-07;1055218;14671
1000;0.00010442328351711883;1297242;14630
1000;2.1343211582647292e-05;1056882;14633
1000;3.2196560619257575e-05;1051411;14671
1000;1.952492082979429e-05;1114078;14671
1000;6.643984266940794e-05;1041492;14629
1000;0.00010875898627715763;1046732;14616
1000;2.5785505906039674e-05;1081728;14654
1000;0.00010521170375143996;1048375;14625
1000;6.00128202309369e-05;1390637;14633
1000;7.570767821740709e-05;1056971;14630
1000;0.000159385114689492;1064906;14671
1000;2.5554078814105097e-05;1051832;14629
1000;7.49013897797246e-05;1155857;14633
1000;8.087995715388985e-07;1067842;14629
1000;1.1125830476244047e-05;1080556;14671
1000;0.00011445381782637654;1066810;14616
1000;9.091735446675742e-05;1644343;14630
1000;6.295588666382912e-06;1081056;14671
1000;5.8690355265067495e-05;1043296;14671
1000;2.7643403996302496e-05;1042975;14621
1000;0.00016658267927416315;1049187;14621
1000;2.8191132467547675e-05;1045220;14671
1000;0.0002794928970498711;1042505;14621
1000;5.8864918909495856e-05;1077660;14671
1000;0.00011137893431456547;1387136;14671
